,Entity,Type
8656,glucocorticoids,group
5283,glucocorticoids,group
3854,glucocorticoids,group
8403,glucose,drug
8391,glucose,drug
8392,glucose,drug
1505,glucose,drug
8401,glucose,drug
1500,glucose,drug
8399,glucose,drug
8400,glucose,drug
8397,glucose,drug
1921,glutamate,drug
1919,glutamate,drug
1916,glutamate,drug
1922,glutamate,drug
1709,glutamic acid HCl,drug
11227,glutethimide,drug
4595,glutethimide,drug
11231,glutethimide,drug
11220,glutethimide,drug
4618,glutethimide,drug
3439,glyburide,drug
295,glyburide,drug
5797,glyburide,drug
8165,glyburide,drug
7006,glyburide,drug
293,glyburide,drug
8160,glyburide,drug
8166,glyburide,drug
2016,glyburide,drug
1474,glyburide,drug
8780,glyburide,drug
8716,glyburide,drug
8157,glyburide,drug
6762,glyburide,drug
298,glyburide,drug
1446,glyburide,drug
1465,glyburide,drug
451,glyceryl trinitrate,drug
1923,glycine,drug
1924,glycine,drug
1918,glycine,drug
1915,glycine,drug
1917,glycine,drug
1920,glycine,drug
10231,glycopyrrolate,drug
4832,glycosides,group
430,gold,drug
10010,gold,group
9774,gold medication,group
10812,granisetron,drug
11557,granisetron,drug
2575,green tea gallocatechins,drug
11466,grepafloxacin,drug
3777,griseofulvin,drug
3042,griseofulvin,drug
2329,griseofulvin,drug
2327,griseofulvin,drug
4619,griseofulvin,drug
3184,griseofulvin,drug
2330,griseofulvin,drug
4596,griseofulvin,drug
5631,guafacine,drug
11468,guanadrel,drug
6223,guanethidine,drug
11467,guanethidine,drug
6510,guanethidine,drug
4837,guanethidine,drug
8979,guanethidine,drug
2456,guanethidine,drug
8220,guanethidine,drug
1707,guanethidine,drug
5743,guanethidine,drug
5620,guanfacine,drug
5652,guanfacine,drug
5638,guanfacine,drug
5623,guanfacine,drug
5625,guanfacine,drug
5651,guanfacine,drug
5636,guanfacine,drug
5635,guanfacine,drug
5629,guanfacine,drug
5618,guanfacine,drug
9698,halofantrine,drug
9705,halofantrine,drug
9092,halogenated hydrocarbon anesthetics,group
9086,halogenated hydrocarbon anesthetics,group
4827,halogenated hydrocarbon general anesthetics,group
383,haloperidol,drug
6650,haloperidol,drug
6651,haloperidol,drug
4597,haloperidol,drug
6850,haloperidol,drug
8984,haloperidol,drug
4620,haloperidol,drug
9082,haloperidol,drug
3855,haloperidol,drug
1935,haloperidol,drug
1964,haloperidol,drug
1937,haloperidol,drug
1946,haloperidol,drug
1952,haloperidol,drug
8875,haloperidol,drug
4395,haloperidol,drug
4140,haloperidol,drug
1971,haloperidol,drug
1968,haloperidol,drug
1958,haloperidol,drug
1972,haloperidol,drug
6902,halothane,drug
4556,halothane,drug
11506,halothane,drug
5442,halothane,drug
2918,halothane,drug
7951,halothane,drug
4828,halothane,drug
8436,halothane,drug
8427,halothane,drug
4043,halothane,drug
8439,halothane,drug
8431,halothane,drug
8429,halothane,drug
11395,hemantane,drug_n
11405,hemantane,drug_n
11398,hemantane,drug_n
455,heparin,drug
6882,heparin,drug
2398,heparin,drug
8562,heparin,drug
3122,heparin,drug
5911,heparin,drug
4335,heparin,drug
10719,heparin,drug
2764,heparin,drug
10457,heparin,drug
5385,heparin,drug
2765,heparin,drug
2032,heparin,drug
11042,heparin,drug
4332,heparin,drug
2028,heparin,drug
11039,heparin,drug
10716,heparin,drug
6698,heparin,drug
11037,heparin,drug
2030,heparin,drug
6695,heparin,drug
4840,heparin,drug
2027,heparin,drug
11029,heparin,drug
6694,heparin,drug
8299,heparinase III,drug_n
8295,heparinase III,drug_n
8302,heparinase III,drug_n
8293,heparinase III,drug_n
4373,heroin,drug_n
4376,heroin,drug_n
8419,heroin,drug_n
7936,hexobarbital,drug
11409,hexobarbital,drug
10649,hexobarbital,drug
3231,histamine,drug
6618,histamine H2 receptor antagonist,group
8519,histamine H2-receptor antagonists,group
269,hormonal contraceptive,group
3050,hormonal contraceptive agents,group
273,hormonal contraceptives,group
2789,hormonal contraceptives,group
1872,hormonal contraceptives,group
3188,hormonal contraceptives,group
8292,hyaluronan lyase,drug_n
5400,hydantoin,group
11171,hydantoins,group
6509,hydralazine,drug
9908,hydralazine,drug
9920,hydralazine,drug
7217,hydralazine,drug
9915,hydralazine,drug
4458,hydralazine,drug
10394,hydralazine,drug
9905,hydralazine,drug
9910,hydralazine,drug
1665,hydrazine derivatives,group
4752,hydrochloroquine,drug
6336,hydrochlorothiazide,drug
6319,hydrochlorothiazide,drug
7092,hydrochlorothiazide,drug
7204,hydrochlorothiazide,drug
1298,hydrochlorothiazide,drug
10393,hydrochlorothiazide,drug
6508,hydrochlorothiazide,drug
1301,hydrochlorothiazide,drug
7065,hydrochlorothiazide,drug
1299,hydrochlorothiazide,drug
6766,hydrochlorothiazide,drug
7979,hydrochlorothiazide,drug
6329,hydrochlorothiazide,drug
7984,hydrochlorothiazide,drug
3364,hydrochlorothiazide,drug
875,hydrochlorothiazide,drug
816,hydrochlorothiazide,drug
11059,hydrocodone,drug
11055,hydrocodone,drug
11061,hydrocodone,drug
11063,hydrocodone,drug
1605,hydrocodone,drug
1606,hydrocodone,drug
5285,hydrocortisone,drug
1078,hydrocortisone,drug
5280,hydrocortisone,drug
2725,hydrocortisone,drug
5291,hydrocortisone,drug
7008,hydrodolasetron,drug_n
6995,hydrodolasetron,drug_n
7009,hydrodolasetron,drug_n
6994,hydrodolasetron,drug_n
6996,hydrodolasetron,drug_n
342,hydroxybupropion,drug_n
368,hydroxybupropion,drug_n
352,hydroxybupropion,drug_n
431,hydroxychloroquine,drug
4495,hydroxychloroquine sulfate,drug
9483,hydroxyitraconazole,drug_n
928,hydroxylamine,drug_n
11155,hydroxylated fenoprofen,drug_n
10253,hydroxymethylglutaryl coenzyme A (HMG-CoA) reductase inhibitors,group
5476,hydroxyurea,drug
10233,hydroxyzine,drug
4415,hydroxyzine,drug
976,hypnotic agent,group
11412,hypnotic medications,group
9572,hypnotics,group
1198,hypnotics,group
4568,hypnotics,group
5684,hypnotics,group
4813,hypnotics,group
5641,hypnotics,group
4526,hypnotics,group
9156,hypnotics,group
10145,hypnotics,group
10689,hypnotics,group
7413,hypnotics,group
8886,hypoglycemic,group
10003,hypoglycemic agents,group
9546,hypoglycemic agents,group
8162,hypoglycemic agents,group
8383,hypoglycemic agents,group
5300,hypoglycemic agents,group
301,hypoglycemic agents,group
4311,hypoglycemic agents,group
9999,hypoglycemic agents,group
9997,hypoglycemic agents,group
10968,hypoglycemic agents,group
10970,hypoglycemic agents,group
4740,hypoglycemic agents,group
296,hypoglycemic agents,group
3534,hypoglycemic agents,group
8823,hypoglycemic agents,group
6185,hypoglycemic agents,group
9548,hypoglycemic agents,group
9661,hypoglycemics,group
8889,hypoglycemics,group
6476,hypoglycemics,group
5643,hypoglycemics,group
1656,hypotensive agents,group
2783,hypotensive drugs,group
7339,ibandronate,drug
7362,ibandronate,drug
7349,ibandronate,drug
7354,ibandronate,drug
7104,ibogaine,drug_n
7110,ibogaine,drug_n
7112,ibogaine,drug_n
7115,ibogaine,drug_n
7117,ibogaine,drug_n
7136,ibogaine,drug_n
7122,ibogaine,drug_n
7124,ibogaine,drug_n
7138,ibogaine,drug_n
7140,ibogaine,drug_n
7102,ibogaine,drug_n
7144,ibogaine,drug_n
7118,ibogaine,drug_n
7141,ibogaine,drug_n
6197,ibuprofen,drug
2073,ibuprofen,drug
4496,ibuprofen,drug
2230,ibuprofen,drug
2071,ibuprofen,drug
6199,ibuprofen,drug
6686,ibuprofen,drug
3315,ibuprofen,drug
9356,ibuprofen,drug
3422,ibuprofen,drug
4706,ibuprofen,drug
4652,ibuprofen,drug
1016,ibuprofen,drug
7299,ibutilide,drug
7296,ibutilide,drug
7302,ibutilide,drug
2780,icodextrin,drug
10601,idoxuridine,drug
10604,idoxuridine,drug
10605,idoxuridine,drug
8527,imatinib,drug
8534,imatinib,drug
8535,imatinib,drug
5245,imatinib,drug
8528,imatinib,drug
8539,imatinib,drug
8538,imatinib,drug
11373,imexon,drug_n
11379,imexon,drug
11378,imexon,drug
11376,imexon,drug
4313,imidazole,group
4310,imidazole,group
4304,imidazole compounds,group
4307,imidazole drugs,group
2324,imiglucerase,drug
377,imipramine,drug
948,imipramine,drug
7369,imipramine,drug
11118,imipramine,drug
8910,imipramine,drug
1536,imipramine,drug
6232,imipramine,drug
11113,imipramine,drug
1697,imipramine,drug
1663,imipramine HCl,drug
11110,imipramine hydrochloride,drug
6016,immuno-suppressant,group
5036,immunodepressant,group
7040,immunomodulating drugs,group
10282,immunosuppressants,group
10283,immunosuppressants,group
529,immunosuppressants,group
3679,immunosuppressive,group
3675,immunosuppressive,group
9523,immunosuppressive drugs,group
6067,inactivated AI vaccines,drug
6072,inactivated AI vaccines,drug
6069,inactivated ND vaccine,drug
6066,inactivated ND vaccines,drug
1149,inactivated vaccines,group
4759,indanedione anticoagulants,group
9409,indinavir,drug
8769,indinavir,drug
10628,indinavir,drug
3768,indinavir,drug
6977,indinavir,drug
9815,indinavir,drug
6120,indinavir,drug
7495,indinavir,drug
3771,indinavir,drug
3769,indinavir,drug
3767,indinavir,drug
1123,indinavir,drug
8768,indinavir,drug
7250,indinavir,drug
8763,indinavir,drug
8704,indinavir,drug
7586,indinavir,drug
1422,indinavir,drug
11423,indinavir,drug
7589,indinavir,drug
6035,indinavir,drug
5166,indomethacin,drug
4707,indomethacin,drug
1343,indomethacin,drug
5179,indomethacin,drug
868,indomethacin,drug
1341,indomethacin,drug
1340,indomethacin,drug
1339,indomethacin,drug
1280,indomethacin,drug
10129,indomethacin,drug
5358,indomethacin,drug
1101,indomethacin,drug
2229,indomethacin,drug
8255,indomethacin,drug
867,indomethacin,drug
10120,indomethacin,drug
4653,indomethacin,drug
10115,indomethacin,drug
10133,indomethacin,drug
3328,indomethacin,drug
9354,indomethacin,drug
5158,indomethacin,drug
5160,indomethacin,drug
2397,indomethacin,drug
10284,infliximab,drug
4708,influenza virus vaccine,group
4654,influenza virus vaccine,group
2579,"inositol 1,4,5-trisphosphate",drug_n
4538,insulin,drug
10002,insulin,drug
9998,insulin,drug
8643,insulin,drug
2421,insulin,drug
4540,insulin,drug
1499,insulin,drug
8638,insulin,drug
5780,insulin,drug
1498,insulin,drug
1213,insulin,drug
7973,insulin,drug
8635,insulin,drug
1506,insulin,drug
2452,insulin,drug
10106,insulin,drug
2472,insulin,drug
8651,insulin,drug
2471,insulin,drug
8658,insulin,drug
8888,insulin,drug
8885,insulin,drug
1501,insulin,drug
10082,insulin,drug
3533,insulin,drug
10099,insulin,drug
8821,insulin,drug
1509,insulin,drug
1502,insulin,drug
3493,insulin,drug
8653,insulin,drug
6012,insulin,drug
2757,insulin,drug
2758,insulin,drug
6015,insulin,drug
2759,insulin,drug
2762,insulin,drug
5649,insulin,drug
2474,insulins,group
2470,insulins,group
9477,interferon beta-1a,drug
9469,interferon beta-1a,drug
8272,interferon-alfa,drug
8271,interferon-alfa,drug
8269,interferon-alfa,drug
11448,interleukin-1 antagonist,group
10263,interleukin-1 antagonist,group
8286,interleukin-2,drug
8285,interleukin-2,drug
8284,interleukin-2,drug
8282,interleukin-2,drug
6033,intraconazole,drug
4517,iodamide,drug
4507,iodamide,drug
4510,iodamide,drug
4512,iodamide,drug
8939,iodine,group
8931,iodine,group
1025,ipratropium,drug
4491,ipratropium,drug
6334,irbesartan,drug
6331,irbesartan,drug
7071,irbesartan,drug
6326,irbesartan,drug
3694,irinotecan,drug
3705,irinotecan,drug
7486,irinotecan,drug
3701,irinotecan,drug
7488,irinotecan,drug
9263,iron,drug
7327,iron,drug
9265,iron,drug
11016,iron,drug
10161,iron,drug
8492,iron,drug
5474,iron,drug
11482,iron,drug
9269,iron,drug_n
9270,iron,drug_n
3463,iron,drug
9273,iron,drug_n
4782,iron,drug
9272,iron,drug_n
730,iron,drug
9279,iron,drug
9276,iron,drug_n
4172,iron,drug
2258,iron,drug
9262,iron supplement,group
9266,iron supplements,group
11481,iron supplements,group
3348,isocarboxazid,drug
11384,isocarboxazid,drug
4906,isocarboxazid,drug
6811,isoflurane,drug
6816,isoflurane,drug
2171,isoflurane,drug
207,isoniazid,drug
209,isoniazid,drug
9541,isoniazid,drug
11572,isoniazid,drug
203,isoniazid,drug
4456,isoniazid,drug
210,isoniazid,drug
237,isoniazid,drug
3801,isoniazid,drug
9544,isoniazid,drug
3596,isoniazid,drug
1094,isoniazid,drug
5246,isoniazid,drug
7393,isoniazid,drug
3390,isoniazid,drug
212,isoniazid,drug
6181,isoniazid,drug
2441,isoniazid,drug
228,isoniazid,drug
937,isoniazid,drug
4044,isoniazid,drug
217,isoniazid,drug
5776,isoniazid,drug
231,isoniazid,drug
239,isoniazid,drug
8154,isoniazid,drug
10499,isoniazide,drug
4824,isoproterenol,drug
10416,isoproterenol,drug
4359,isoproterenol,drug
452,isosorbide dinitrate,drug
2532,isosorbide mononitrate,drug
1236,itraconazole,drug
7496,itraconazole,drug
7551,itraconazole,drug
7251,itraconazole,drug
10888,itraconazole,drug
9528,itraconazole,drug
691,itraconazole,drug
9505,itraconazole,drug
9529,itraconazole,drug
4209,itraconazole,drug
7474,itraconazole,drug
9141,itraconazole,drug
4450,itraconazole,drug
8531,itraconazole,drug
3802,itraconazole,drug
552,itraconazole,drug
9404,itraconazole,drug
464,itraconazole,drug
4865,itraconazole,drug
9493,itraconazole,drug
1247,itraconazole,drug
2809,itraconazole,drug
9496,itraconazole,drug
9499,itraconazole,drug
1241,itraconazole,drug
4859,itraconazole,drug
9482,itraconazole,drug
6434,itraconazole,drug
1427,itraconazole,drug
10203,itraconazole,drug
10492,itraconazole,drug
6527,itraconazole,drug
8515,itraconazole,drug
3856,itraconazole,drug
3247,jacalin,drug_n
3246,jacalin,drug_n
3248,jacalin,drug_n
10404,kanamycin,drug
6095,kaolin,drug
4917,kaolin,drug
4409,kappa-selective opioids,group
8616,ketamine,drug
8619,ketamine,drug
8614,ketamine,drug
5014,ketamine,drug
8621,ketamine,drug
8428,ketamine,drug
8437,ketamine,drug
8426,ketamine,drug
8430,ketamine,drug
8432,ketamine,drug
8433,ketamine,drug
8434,ketamine,drug
8435,ketamine,drug
10224,ketamine,drug
8438,ketamine,drug
4323,ketoconazole,drug
2684,ketoconazole,drug
6433,ketoconazole,drug
2685,ketoconazole,drug
10491,ketoconazole,drug
1028,ketoconazole,drug
4314,ketoconazole,drug
7245,ketoconazole,drug
8363,ketoconazole,drug
10887,ketoconazole,drug
1129,ketoconazole,drug
7076,ketoconazole,drug
4328,ketoconazole,drug
1118,ketoconazole,drug
7242,ketoconazole,drug
2808,ketoconazole,drug
10907,ketoconazole,drug
8362,ketoconazole,drug
5561,ketoconazole,drug
3926,ketoconazole,drug
8537,ketoconazole,drug
4312,ketoconazole,drug
8514,ketoconazole,drug
1235,ketoconazole,drug
4444,ketoconazole,drug
304,ketoconazole,drug
4439,ketoconazole,drug
11302,ketoconazole,drug
4316,ketoconazole,drug
6972,ketoconazole,drug
689,ketoconazole,drug
10201,ketoconazole,drug
4319,ketoconazole,drug
4322,ketoconazole,drug
10065,ketoconazole,drug
5815,ketoconazole,drug
989,ketoconazole,drug
763,ketoconazole,drug
10054,ketoconazole,drug
8530,ketoconazole,drug
3803,ketoconazole,drug
6032,ketoconazole,drug
9503,ketoconazole,drug
4303,ketoconazole,drug
4275,ketoconazole,drug
462,ketoconazole,drug
3201,ketoconazole,drug
9500,ketoconazole,drug
9489,ketoconazole,drug
8693,ketoconazole,drug
8694,ketoconazole,drug
8696,ketoconazole,drug
6526,ketoconazole,drug
4206,ketoconazole,drug
3461,ketoconazole,drug
4305,ketoconazole,drug
3196,ketoconazole,drug
3212,ketoconazole,drug
9403,ketoconazole,drug
9820,ketoconazole,drug
4280,ketoconazole,drug
7550,ketoconazole,drug
9893,ketoconazole,drug
4281,ketoconazole,drug
3207,ketoconazole,drug
1426,ketoconazole,drug
4284,ketoconazole,drug
4286,ketoconazole,drug
5319,ketoconazole,drug
9819,ketoconazole,drug
7825,ketoconazole,drug
3216,ketoconazole,drug
2214,ketoconazole,drug
7492,ketoconazole,drug
2256,ketoconazole,drug
7259,ketoconazole,drug
7489,ketoconazole,drug
7472,ketoconazole,drug
7468,ketoconazole,drug
9140,ketoconazole,drug
7247,ketoconazole,drug
9494,ketoconazole,drug
3296,ketoconazole,drug
2510,ketoconazole,drug
123,ketoconazole,drug
6030,ketoconazole,drug
3204,ketoconazole,drug
5316,ketoconazole,drug
9497,ketoconazole,drug
551,ketoconazole,drug
2509,ketoconazole,drug
3319,ketoprofen,drug
6682,ketorolac,drug
6683,ketorolac,drug
6678,ketorolac,drug
6709,ketorolac,drug
6708,ketorolac,drug
6677,ketorolac tromethamine,drug
6691,ketorolac tromethamine,drug
11212,ketorolac tromethamine,drug
8964,lactulose,drug
8965,lactulose,drug
8966,lactulose,drug
3553,lamivudine,drug
3551,lamivudine,drug
3555,lamivudine,drug
2373,lamivudine,drug
6383,lamotrigine,drug
1833,lamotrigine,drug
6365,lamotrigine,drug
3857,lamotrigine,drug
2255,lansoprazole,drug
2253,lansoprazole,drug
2237,lansoprazole,drug
2242,lansoprazole,drug
2245,lansoprazole,drug
2226,lansoprazole,drug
9885,lapatinib,drug
9897,lapatinib,drug
9901,lapatinib,drug
9894,lapatinib,drug
9891,lapatinib,drug
9900,lapatinib,drug
9890,lapatinib,drug
6550,latamoxef,drug
11484,latanoprost,drug
5929,lead,drug_n
432,leflunomide,drug
7482,lenalidomide,drug
4983,lenalidomide,drug
4980,lenalidomide,drug
4978,lenalidomide,drug
7477,lenalidomide,drug
7478,lenalidomide,drug
7484,lenalidomide,drug
7476,lenalidomide,drug
4990,letrozole,drug
6942,leucovorin,drug
4262,leucovorin,drug
4264,leucovorin,drug
5946,leucovorin,drug
6941,leucovorin,drug
3696,leucovorin,drug
2528,levamisole,drug
2525,levamisole hydrochloride,drug
6370,levetiracetam,drug
6405,levetiracetam,drug
6339,levetiracetam,drug
6395,levetiracetam,drug
6400,levetiracetam,drug
6360,levetiracetam,drug
6390,levetiracetam,drug
6377,levetiracetam,drug
6375,levetiracetam,drug
6372,levetiracetam,drug
6354,levetiracetam,drug
6402,levetiracetam,drug
4535,levodopa,drug
3597,levodopa,drug
3609,levodopa,drug
7151,levodopa,drug
678,levodopa,drug
3590,levodopa,drug
402,levodopa,drug
399,levodopa,drug
3588,levodopa,drug
1699,levodopa,drug
1686,levodopa,drug
7827,levodopa,drug
3604,levodopa,drug
1682,levodopa,drug
3598,levodopa,drug
3602,levodopa,drug
3607,levodopa,drug
1677,levodopa,drug
5746,levofloxacin,drug
5760,levofloxacin,drug
5755,levofloxacin,drug
5761,levofloxacin,drug
5757,levofloxacin,drug
5764,levofloxacin,drug
5759,levofloxacin,drug
3441,levonorgestrel,drug
4088,levonorgestrel,drug
4463,levonorgestrel,drug
1870,levonorgestrel,drug
4087,levonorgestrel,drug
6388,levonorgestrel,drug
7427,levorphanol,drug
7426,levorphanol,drug
8900,levothyroxine,drug
3858,levothyroxine,drug
6661,levothyroxine sodium,drug
4497,levothyroxine sodium,drug
8094,lidocaine,drug
9039,lidocaine,drug
9858,lidocaine,drug
450,lidocaine,drug
5450,lincomycin,drug
2180,lincomycin,drug
6827,lincomycin,drug
4904,linezolid,drug
6870,linezolid,drug
6856,linezolid,drug
862,lisinopril,drug
859,lisinopril,drug
8313,lithium,drug
797,lithium,drug
2096,lithium,drug
2097,lithium,drug
2098,lithium,drug
2100,lithium,drug
2101,lithium,drug
11471,lithium,drug
888,lithium,drug
891,lithium,drug
893,lithium,drug
895,lithium,drug
6832,lithium,drug
2185,lithium,drug
8311,lithium,drug
8312,lithium,drug
2852,lithium,drug
3890,lithium,drug
6953,lithium,drug
6954,lithium,drug
800,lithium,drug
799,lithium,drug
5455,lithium,drug
796,lithium,drug
4238,lithium,drug
9994,lithium,drug
4240,lithium,drug
2636,lithium,drug
7199,lithium,drug
7197,lithium,drug
7196,lithium,drug
2450,lithium,drug
2637,lithium,drug
2640,lithium,drug
5199,lithium,drug
5369,lithium,drug
6754,lithium,drug
6717,lithium,drug
2406,lithium,drug
2404,lithium,drug
4239,lithium,drug
2403,lithium,drug
2402,lithium,drug
5367,lithium,drug
5365,lithium,drug
5408,lithium,drug
7200,lithium,drug
9993,lithium,drug
9991,lithium,drug
9990,lithium,drug
5197,lithium,drug
5409,lithium,drug
5196,lithium,drug
7994,lithium,drug
5194,lithium,drug
7995,lithium,drug
11261,lithium,drug
2632,lithium,drug
11260,lithium,drug
2634,lithium,drug
5198,lithium,drug
7202,lithium,drug
2635,lithium,drug
7996,lithium,drug
2401,lithium,drug
6775,lithium,drug
5364,lithium,drug
4929,lithium,drug
6778,lithium,drug
6776,lithium,drug
1703,lithium,drug
6772,lithium,drug
6716,lithium,drug
1059,lithium,drug
8112,lithium,drug
7022,lithium,drug
1702,lithium,drug
7828,lithium,drug
6783,lithium,drug
5192,lithium,drug
7844,lithium,drug
7021,lithium,drug
6713,lithium,drug
6714,lithium,drug
10241,lithium,drug
4243,lithium,drug
6771,lithium,drug
5363,lithium,drug
5193,lithium,drug
1061,lithium,drug
7845,lithium,drug
4244,lithium,drug
1058,lithium,drug
7020,lithium,drug
1759,lithium carbonate,drug
1151,live attenuated vaccines,group
10188,live organism vaccines,group
9723,live typhoid vaccines,group
1148,live vaccines,group
10746,lomefloxacin,drug
10740,lomefloxacin,drug
